city,year,weekofyear,total_cases
iq,2012,14,10
iq,2012,15,3
iq,2012,16,11
iq,2012,17,6
iq,2012,18,2
iq,2012,19,4
iq,2012,20,7
iq,2012,21,1
iq,2012,22,-2
iq,2012,23,-4
iq,2012,24,5
iq,2012,25,2
iq,2012,26,6
iq,2012,27,-3
iq,2012,28,3
iq,2012,29,1
iq,2012,30,3
iq,2012,31,8
iq,2012,32,2
iq,2012,33,-2
iq,2012,34,18
iq,2012,35,10
iq,2012,36,9
iq,2012,37,10
iq,2012,38,10
iq,2012,39,14
iq,2012,40,17
iq,2012,41,16
iq,2012,42,18
iq,2012,43,23
iq,2012,44,15
iq,2012,45,20
iq,2012,46,28
iq,2012,47,27
iq,2012,48,30
iq,2012,49,24
iq,2012,50,22
iq,2012,51,24
iq,2013,1,8
iq,2013,2,-9
iq,2013,3,-6
iq,2013,4,-4
iq,2013,5,8
iq,2013,6,-2
iq,2013,7,5
iq,2013,8,8
iq,2013,9,6
iq,2013,10,12
iq,2013,11,2
iq,2013,12,13
iq,2013,13,1
iq,2013,14,7
iq,2013,15,-1
iq,2013,16,10
iq,2013,17,11
iq,2013,18,-3
iq,2013,19,7
iq,2013,20,16
iq,2013,21,13
iq,2013,22,6
iq,2013,23,7
iq,2013,24,7
iq,2013,25,3
iq,2013,26,-7
