city,year,weekofyear,total_cases
sj,2010,25,34
sj,2010,26,41
sj,2010,27,45
sj,2010,28,35
sj,2010,29,37
sj,2010,30,33
sj,2010,31,38
sj,2010,32,64
sj,2010,33,50
sj,2010,34,86
sj,2010,35,95
sj,2010,36,122
sj,2010,37,55
sj,2010,38,30
sj,2010,39,27
sj,2010,40,31
sj,2010,41,63
sj,2010,42,33
sj,2010,43,38
sj,2010,44,43
sj,2010,45,48
sj,2010,46,45
sj,2010,47,44
sj,2010,48,22
sj,2010,49,25
sj,2010,50,20
sj,2010,51,18
sj,2011,52,37
sj,2011,1,21
sj,2011,2,36
sj,2011,3,22
sj,2011,4,24
sj,2011,5,18
sj,2011,6,14
sj,2011,7,10
sj,2011,8,10
sj,2011,9,12
sj,2011,10,6
sj,2011,11,8
sj,2011,12,8
sj,2011,13,9
sj,2011,14,12
sj,2011,15,9
sj,2011,16,8
sj,2011,17,3
sj,2011,18,6
sj,2011,19,6
sj,2011,20,16
sj,2011,21,12
sj,2011,22,12
sj,2011,23,13
sj,2011,24,38
sj,2011,25,30
sj,2011,26,17
sj,2011,27,34
sj,2011,28,29
sj,2011,29,11
sj,2011,30,38
sj,2011,31,20
sj,2011,32,99
sj,2011,33,31
sj,2011,34,163
sj,2011,35,43
sj,2011,36,30
sj,2011,37,47
sj,2011,38,28
sj,2011,39,33
sj,2011,40,38
sj,2011,41,35
sj,2011,42,30
sj,2011,43,21
sj,2011,44,21
sj,2011,45,23
sj,2011,46,27
sj,2011,47,38
sj,2011,48,35
sj,2011,49,35
sj,2011,50,68
sj,2011,51,24
sj,2012,52,33
sj,2012,1,24
sj,2012,2,18
sj,2012,3,18
sj,2012,4,20
sj,2012,5,16
sj,2012,6,13
sj,2012,7,8
sj,2012,8,12
sj,2012,9,7
sj,2012,10,7
sj,2012,11,8
sj,2012,12,6
sj,2012,13,7
sj,2012,14,8
sj,2012,15,6
sj,2012,16,8
sj,2012,17,7
sj,2012,18,9
sj,2012,19,8
sj,2012,20,13
sj,2012,21,6
sj,2012,22,10
sj,2012,23,14
sj,2012,24,14
sj,2012,25,30
sj,2012,26,21
sj,2012,27,11
sj,2012,28,10
sj,2012,29,13
sj,2012,30,31
sj,2012,31,17
sj,2012,32,32
sj,2012,33,50
sj,2012,34,36
sj,2012,35,28
sj,2012,36,39
sj,2012,37,78
sj,2012,38,78
sj,2012,39,58
sj,2012,40,40
sj,2012,41,28
sj,2012,42,48
sj,2012,43,36
sj,2012,44,53
sj,2012,45,68
sj,2012,46,42
sj,2012,47,34
sj,2012,48,20
sj,2012,49,34
sj,2012,50,28
sj,2012,51,23
sj,2013,1,27
sj,2013,2,24
sj,2013,3,15
sj,2013,4,15
sj,2013,5,22
sj,2013,6,13
sj,2013,7,13
sj,2013,8,9
sj,2013,9,7
sj,2013,10,14
sj,2013,11,9
sj,2013,12,4
sj,2013,13,10
sj,2013,14,9
sj,2013,15,12
sj,2013,16,7
sj,2013,17,5
iq,2010,26,2
iq,2010,27,2
iq,2010,28,3
iq,2010,29,2
iq,2010,30,2
iq,2010,31,2
iq,2010,32,2
iq,2010,33,2
iq,2010,34,2
iq,2010,35,4
iq,2010,36,2
iq,2010,37,2
iq,2010,38,10
iq,2010,39,2
iq,2010,40,12
iq,2010,41,2
iq,2010,42,6
iq,2010,43,8
iq,2010,44,7
iq,2010,45,10
iq,2010,46,5
iq,2010,47,8
iq,2010,48,7
iq,2010,49,3
iq,2010,50,13
iq,2010,51,6
iq,2011,52,15
iq,2011,1,12
iq,2011,2,9
iq,2011,3,5
iq,2011,4,6
iq,2011,5,4
iq,2011,6,4
iq,2011,7,9
iq,2011,8,7
iq,2011,9,10
iq,2011,10,3
iq,2011,11,5
iq,2011,12,5
iq,2011,13,4
iq,2011,14,4
iq,2011,15,4
iq,2011,16,4
iq,2011,17,4
iq,2011,18,4
iq,2011,19,2
iq,2011,20,2
iq,2011,21,8
iq,2011,22,2
iq,2011,23,3
iq,2011,24,2
iq,2011,25,2
iq,2011,26,2
iq,2011,27,2
iq,2011,28,2
iq,2011,29,2
iq,2011,30,2
iq,2011,31,2
iq,2011,32,2
iq,2011,33,2
iq,2011,34,2
iq,2011,35,2
iq,2011,36,2
iq,2011,37,2
iq,2011,38,3
iq,2011,39,2
iq,2011,40,2
iq,2011,41,2
iq,2011,42,5
iq,2011,43,8
iq,2011,44,6
iq,2011,45,6
iq,2011,46,8
iq,2011,47,6
iq,2011,48,7
iq,2011,49,9
iq,2011,50,16
iq,2011,51,15
iq,2012,52,4
iq,2012,1,10
iq,2012,2,4
iq,2012,3,8
iq,2012,4,2
iq,2012,5,5
iq,2012,6,10
iq,2012,7,8
iq,2012,8,6
iq,2012,9,2
iq,2012,10,4
iq,2012,11,2
iq,2012,12,2
iq,2012,13,6
iq,2012,14,2
iq,2012,15,3
iq,2012,16,7
iq,2012,17,4
iq,2012,18,2
iq,2012,19,2
iq,2012,20,3
iq,2012,21,2
iq,2012,22,2
iq,2012,23,2
iq,2012,24,2
iq,2012,25,2
iq,2012,26,2
iq,2012,27,2
iq,2012,28,2
iq,2012,29,2
iq,2012,30,2
iq,2012,31,2
iq,2012,32,2
iq,2012,33,2
iq,2012,34,2
iq,2012,35,2
iq,2012,36,2
iq,2012,37,2
iq,2012,38,2
iq,2012,39,5
iq,2012,40,5
iq,2012,41,4
iq,2012,42,5
iq,2012,43,7
iq,2012,44,6
iq,2012,45,8
iq,2012,46,11
iq,2012,47,15
iq,2012,48,7
iq,2012,49,9
iq,2012,50,9
iq,2012,51,3
iq,2013,1,7
iq,2013,2,4
iq,2013,3,4
iq,2013,4,9
iq,2013,5,8
iq,2013,6,7
iq,2013,7,8
iq,2013,8,6
iq,2013,9,7
iq,2013,10,8
iq,2013,11,6
iq,2013,12,8
iq,2013,13,4
iq,2013,14,5
iq,2013,15,3
iq,2013,16,4
iq,2013,17,4
iq,2013,18,2
iq,2013,19,3
iq,2013,20,4
iq,2013,21,2
iq,2013,22,2
iq,2013,23,2
iq,2013,24,2
iq,2013,25,2
iq,2013,26,2
