city,year,weekofyear,total_cases
sj,2011,33,42
sj,2011,34,218
sj,2011,35,57
sj,2011,36,41
sj,2011,37,62
sj,2011,38,38
sj,2011,39,44
sj,2011,40,51
sj,2011,41,46
sj,2011,42,40
sj,2011,43,29
sj,2011,44,28
sj,2011,45,31
sj,2011,46,37
sj,2011,47,51
sj,2011,48,47
sj,2011,49,47
sj,2011,50,91
sj,2011,51,32
sj,2012,52,44
sj,2012,1,33
sj,2012,2,24
sj,2012,3,24
sj,2012,4,27
sj,2012,5,22
sj,2012,6,18
sj,2012,7,12
sj,2012,8,16
sj,2012,9,9
sj,2012,10,9
sj,2012,11,10
sj,2012,12,9
sj,2012,13,9
sj,2012,14,11
sj,2012,15,8
sj,2012,16,12
sj,2012,17,9
sj,2012,18,12
sj,2012,19,11
sj,2012,20,18
sj,2012,21,8
sj,2012,22,14
sj,2012,23,19
sj,2012,24,19
sj,2012,25,40
sj,2012,26,28
sj,2012,27,15
sj,2012,28,14
sj,2012,29,17
sj,2012,30,42
sj,2012,31,23
sj,2012,32,43
sj,2012,33,66
sj,2012,34,48
sj,2012,35,37
sj,2012,36,52
sj,2012,37,105
sj,2012,38,104
sj,2012,39,78
sj,2012,40,54
sj,2012,41,38
sj,2012,42,64
sj,2012,43,48
sj,2012,44,71
sj,2012,45,91
sj,2012,46,56
sj,2012,47,46
sj,2012,48,27
sj,2012,49,45
sj,2012,50,38
sj,2012,51,32
sj,2013,1,36
sj,2013,2,32
sj,2013,3,21
sj,2013,4,20
sj,2013,5,29
sj,2013,6,18
sj,2013,7,18
sj,2013,8,12
sj,2013,9,10
sj,2013,10,19
sj,2013,11,13
sj,2013,12,6
sj,2013,13,14
sj,2013,14,12
sj,2013,15,17
sj,2013,16,10
sj,2013,17,7
iq,2010,26,3
iq,2010,27,0
iq,2010,28,5
iq,2010,29,1
iq,2010,30,0
iq,2010,31,0
iq,2010,32,2
iq,2010,33,0
iq,2010,34,0
iq,2010,35,6
iq,2010,36,1
iq,2010,37,0
iq,2010,38,13
iq,2010,39,2
iq,2010,40,16
iq,2010,41,2
iq,2010,42,9
iq,2010,43,11
iq,2010,44,10
iq,2010,45,14
iq,2010,46,7
iq,2010,47,11
iq,2010,48,10
iq,2010,49,5
iq,2010,50,17
iq,2010,51,9
iq,2011,52,21
iq,2011,1,16
iq,2011,2,12
iq,2011,3,7
iq,2011,4,9
iq,2011,5,5
iq,2011,6,6
iq,2011,7,12
iq,2011,8,9
iq,2011,9,13
iq,2011,10,5
iq,2011,11,6
iq,2011,12,7
iq,2011,13,6
iq,2011,14,6
iq,2011,15,5
iq,2011,16,5
iq,2011,17,5
iq,2011,18,6
iq,2011,19,0
iq,2011,20,2
iq,2011,21,11
iq,2011,22,1
iq,2011,23,4
iq,2011,24,3
iq,2011,25,1
iq,2011,26,1
iq,2011,27,1
iq,2011,28,0
iq,2011,29,0
iq,2011,30,0
iq,2011,31,0
iq,2011,32,0
iq,2011,33,0
iq,2011,34,0
iq,2011,35,0
iq,2011,36,0
iq,2011,37,0
iq,2011,38,4
iq,2011,39,2
iq,2011,40,0
iq,2011,41,4
iq,2011,42,8
iq,2011,43,11
iq,2011,44,9
iq,2011,45,8
iq,2011,46,12
iq,2011,47,8
iq,2011,48,10
iq,2011,49,12
iq,2011,50,22
iq,2011,51,20
iq,2012,52,5
iq,2012,1,14
iq,2012,2,6
iq,2012,3,11
iq,2012,4,1
iq,2012,5,7
iq,2012,6,14
iq,2012,7,10
iq,2012,8,9
iq,2012,9,3
iq,2012,10,5
iq,2012,11,0
iq,2012,12,0
iq,2012,13,8
iq,2012,14,1
iq,2012,15,5
iq,2012,16,9
iq,2012,17,5
iq,2012,18,2
iq,2012,19,0
iq,2012,20,4
iq,2012,21,0
iq,2012,22,0
iq,2012,23,1
iq,2012,24,1
iq,2012,25,0
iq,2012,26,0
iq,2012,27,0
iq,2012,28,0
iq,2012,29,1
iq,2012,30,2
iq,2012,31,0
iq,2012,32,0
iq,2012,33,1
iq,2012,34,3
iq,2012,35,0
iq,2012,36,2
iq,2012,37,2
iq,2012,38,3
iq,2012,39,7
iq,2012,40,7
iq,2012,41,6
iq,2012,42,7
iq,2012,43,9
iq,2012,44,8
iq,2012,45,11
iq,2012,46,15
iq,2012,47,20
iq,2012,48,9
iq,2012,49,12
iq,2012,50,13
iq,2012,51,4
iq,2013,1,10
iq,2013,2,6
iq,2013,3,5
iq,2013,4,12
iq,2013,5,12
iq,2013,6,9
iq,2013,7,10
iq,2013,8,8
iq,2013,9,9
iq,2013,10,11
iq,2013,11,8
iq,2013,12,11
iq,2013,13,6
iq,2013,14,7
iq,2013,15,4
iq,2013,16,5
iq,2013,17,6
iq,2013,18,1
iq,2013,19,4
iq,2013,20,5
iq,2013,21,0
iq,2013,22,0
iq,2013,23,0
iq,2013,24,0
iq,2013,25,0
iq,2013,26,0
