city,year,weekofyear,total_cases
iq,2013,3,3
iq,2013,4,8
iq,2013,5,7
iq,2013,6,6
iq,2013,7,6
iq,2013,8,5
iq,2013,9,6
iq,2013,10,7
iq,2013,11,5
iq,2013,12,7
iq,2013,13,4
iq,2013,14,4
iq,2013,15,3
iq,2013,16,3
iq,2013,17,4
iq,2013,18,3
iq,2013,19,3
iq,2013,20,3
iq,2013,21,3
iq,2013,22,3
iq,2013,23,3
iq,2013,24,3
iq,2013,25,3
iq,2013,26,3
