city,year,weekofyear,total_cases
sj,2012,31,3
sj,2012,32,55
sj,2012,33,24
sj,2012,34,100
sj,2012,35,19
sj,2012,36,7
sj,2012,37,75
sj,2012,38,145
sj,2012,39,97
sj,2012,40,11
sj,2012,41,12
sj,2012,42,5
sj,2012,43,17
sj,2012,44,7
sj,2012,45,13
sj,2012,46,11
sj,2012,47,28
sj,2012,48,9
sj,2012,49,13
sj,2012,50,10
sj,2012,51,82
sj,2013,1,7
sj,2013,2,54
sj,2013,3,13
sj,2013,4,13
sj,2013,5,40
sj,2013,6,91
sj,2013,7,6
sj,2013,8,16
sj,2013,9,17
sj,2013,10,42
sj,2013,11,7
sj,2013,12,15
sj,2013,13,12
sj,2013,14,42
sj,2013,15,20
sj,2013,16,17
sj,2013,17,2
iq,2010,26,12
iq,2010,27,23
iq,2010,28,16
iq,2010,29,12
iq,2010,30,53
iq,2010,31,31
iq,2010,32,8
iq,2010,33,29
iq,2010,34,11
iq,2010,35,12
iq,2010,36,7
iq,2010,37,21
iq,2010,38,11
iq,2010,39,3
iq,2010,40,29
iq,2010,41,20
iq,2010,42,52
iq,2010,43,42
iq,2010,44,12
iq,2010,45,36
iq,2010,46,13
iq,2010,47,5
iq,2010,48,4
iq,2010,49,4
iq,2010,50,51
iq,2010,51,36
iq,2011,52,10
iq,2011,1,115
iq,2011,2,12
iq,2011,3,15
iq,2011,4,6
iq,2011,5,5
iq,2011,6,4
iq,2011,7,80
iq,2011,8,36
iq,2011,9,13
iq,2011,10,63
iq,2011,11,6
iq,2011,12,2
iq,2011,13,26
iq,2011,14,5
iq,2011,15,11
iq,2011,16,10
iq,2011,17,69
iq,2011,18,50
iq,2011,19,15
iq,2011,20,33
iq,2011,21,32
iq,2011,22,10
iq,2011,23,16
iq,2011,24,16
iq,2011,25,21
iq,2011,26,169
iq,2011,27,5
iq,2011,28,3
iq,2011,29,41
iq,2011,30,2
iq,2011,31,8
iq,2011,32,26
iq,2011,33,83
iq,2011,34,12
iq,2011,35,34
iq,2011,36,8
iq,2011,37,47
iq,2011,38,138
iq,2011,39,15
iq,2011,40,16
iq,2011,41,164
iq,2011,42,117
iq,2011,43,15
iq,2011,44,17
iq,2011,45,4
iq,2011,46,12
iq,2011,47,10
iq,2011,48,15
iq,2011,49,13
iq,2011,50,31
iq,2011,51,13
iq,2012,52,51
iq,2012,1,7
iq,2012,2,43
iq,2012,3,42
iq,2012,4,5
iq,2012,5,30
iq,2012,6,22
iq,2012,7,8
iq,2012,8,17
iq,2012,9,35
iq,2012,10,56
iq,2012,11,7
iq,2012,12,23
iq,2012,13,81
iq,2012,14,68
iq,2012,15,7
iq,2012,16,21
iq,2012,17,136
iq,2012,18,13
iq,2012,19,17
iq,2012,20,12
iq,2012,21,43
iq,2012,22,3
iq,2012,23,38
iq,2012,24,8
iq,2012,25,52
iq,2012,26,15
iq,2012,27,54
iq,2012,28,14
iq,2012,29,17
iq,2012,30,40
iq,2012,31,12
iq,2012,32,23
iq,2012,33,14
iq,2012,34,29
iq,2012,35,15
iq,2012,36,5
iq,2012,37,16
iq,2012,38,12
iq,2012,39,24
iq,2012,40,6
iq,2012,41,8
iq,2012,42,48
iq,2012,43,14
iq,2012,44,3
iq,2012,45,25
iq,2012,46,5
iq,2012,47,29
iq,2012,48,19
iq,2012,49,17
iq,2012,50,60
iq,2012,51,10
iq,2013,1,8
iq,2013,2,6
iq,2013,3,37
iq,2013,4,10
iq,2013,5,44
iq,2013,6,31
iq,2013,7,9
iq,2013,8,9
iq,2013,9,11
iq,2013,10,29
iq,2013,11,32
iq,2013,12,19
iq,2013,13,59
iq,2013,14,22
iq,2013,15,37
iq,2013,16,14
iq,2013,17,153
iq,2013,18,12
iq,2013,19,10
iq,2013,20,34
iq,2013,21,45
iq,2013,22,12
iq,2013,23,15
iq,2013,24,72
iq,2013,25,48
iq,2013,26,3
