city,year,weekofyear,total_cases
iq,2010,40,24
iq,2010,41,24
iq,2010,42,24
iq,2010,43,24
iq,2010,44,24
iq,2010,45,24
iq,2010,46,24
iq,2010,47,24
iq,2010,48,24
iq,2010,49,24
iq,2010,50,24
iq,2010,51,24
iq,2011,52,20
iq,2011,1,20
iq,2011,2,24
iq,2011,3,24
iq,2011,4,24
iq,2011,5,24
iq,2011,6,24
iq,2011,7,24
iq,2011,8,24
iq,2011,9,24
iq,2011,10,24
iq,2011,11,24
iq,2011,12,24
iq,2011,13,24
iq,2011,14,24
iq,2011,15,24
iq,2011,16,24
iq,2011,17,24
iq,2011,18,24
iq,2011,19,24
iq,2011,20,24
iq,2011,21,24
iq,2011,22,24
iq,2011,23,24
iq,2011,24,24
iq,2011,25,24
iq,2011,26,24
iq,2011,27,24
iq,2011,28,24
iq,2011,29,24
iq,2011,30,24
iq,2011,31,24
iq,2011,32,20
iq,2011,33,20
iq,2011,34,24
iq,2011,35,24
iq,2011,36,24
iq,2011,37,24
iq,2011,38,24
iq,2011,39,24
iq,2011,40,24
iq,2011,41,24
iq,2011,42,24
iq,2011,43,24
iq,2011,44,24
iq,2011,45,24
iq,2011,46,24
iq,2011,47,24
iq,2011,48,24
iq,2011,49,24
iq,2011,50,24
iq,2011,51,24
iq,2012,52,24
iq,2012,1,24
iq,2012,2,24
iq,2012,3,24
iq,2012,4,24
iq,2012,5,24
iq,2012,6,24
iq,2012,7,24
iq,2012,8,24
iq,2012,9,24
iq,2012,10,24
iq,2012,11,24
iq,2012,12,20
iq,2012,13,20
iq,2012,14,24
iq,2012,15,24
iq,2012,16,24
iq,2012,17,24
iq,2012,18,24
iq,2012,19,24
iq,2012,20,24
iq,2012,21,24
iq,2012,22,24
iq,2012,23,24
iq,2012,24,24
iq,2012,25,24
iq,2012,26,24
iq,2012,27,24
iq,2012,28,24
iq,2012,29,24
iq,2012,30,24
iq,2012,31,24
iq,2012,32,24
iq,2012,33,24
iq,2012,34,24
iq,2012,35,24
iq,2012,36,24
iq,2012,37,24
iq,2012,38,24
iq,2012,39,24
iq,2012,40,24
iq,2012,41,24
iq,2012,42,24
iq,2012,43,24
iq,2012,44,20
iq,2012,45,20
iq,2012,46,24
iq,2012,47,24
iq,2012,48,24
iq,2012,49,24
iq,2012,50,24
iq,2012,51,24
iq,2013,1,24
iq,2013,2,24
iq,2013,3,24
iq,2013,4,24
iq,2013,5,24
iq,2013,6,24
iq,2013,7,24
iq,2013,8,24
iq,2013,9,24
iq,2013,10,24
iq,2013,11,24
iq,2013,12,24
iq,2013,13,24
iq,2013,14,24
iq,2013,15,24
iq,2013,16,24
iq,2013,17,24
iq,2013,18,24
iq,2013,19,24
iq,2013,20,24
iq,2013,21,24
iq,2013,22,24
iq,2013,23,24
iq,2013,24,24
iq,2013,25,20
iq,2013,26,20
