city,year,weekofyear,total_cases
iq,2011,14,6
iq,2011,15,6
iq,2011,16,6
iq,2011,17,6
iq,2011,18,6
iq,2011,19,6
iq,2011,20,6
iq,2011,21,7
iq,2011,22,6
iq,2011,23,6
iq,2011,24,6
iq,2011,25,6
iq,2011,26,6
iq,2011,27,6
iq,2011,28,6
iq,2011,29,6
iq,2011,30,6
iq,2011,31,6
iq,2011,32,6
iq,2011,33,6
iq,2011,34,6
iq,2011,35,6
iq,2011,36,6
iq,2011,37,6
iq,2011,38,6
iq,2011,39,6
iq,2011,40,6
iq,2011,41,6
iq,2011,42,6
iq,2011,43,7
iq,2011,44,6
iq,2011,45,6
iq,2011,46,8
iq,2011,47,6
iq,2011,48,7
iq,2011,49,8
iq,2011,50,14
iq,2011,51,13
iq,2012,52,6
iq,2012,1,9
iq,2012,2,6
iq,2012,3,7
iq,2012,4,6
iq,2012,5,6
iq,2012,6,9
iq,2012,7,7
iq,2012,8,6
iq,2012,9,6
iq,2012,10,6
iq,2012,11,6
iq,2012,12,6
iq,2012,13,6
iq,2012,14,6
iq,2012,15,6
iq,2012,16,6
iq,2012,17,6
iq,2012,18,6
iq,2012,19,6
iq,2012,20,6
iq,2012,21,6
iq,2012,22,6
iq,2012,23,6
iq,2012,24,6
iq,2012,25,6
iq,2012,26,6
iq,2012,27,6
iq,2012,28,6
iq,2012,29,6
iq,2012,30,6
iq,2012,31,6
iq,2012,32,6
iq,2012,33,6
iq,2012,34,6
iq,2012,35,6
iq,2012,36,6
iq,2012,37,6
iq,2012,38,6
iq,2012,39,6
iq,2012,40,6
iq,2012,41,6
iq,2012,42,6
iq,2012,43,6
iq,2012,44,6
iq,2012,45,7
iq,2012,46,10
iq,2012,47,13
iq,2012,48,6
iq,2012,49,8
iq,2012,50,8
iq,2012,51,6
iq,2013,1,7
iq,2013,2,6
iq,2013,3,6
iq,2013,4,8
iq,2013,5,8
iq,2013,6,7
iq,2013,7,7
iq,2013,8,6
iq,2013,9,6
iq,2013,10,8
iq,2013,11,6
iq,2013,12,7
iq,2013,13,6
iq,2013,14,6
iq,2013,15,6
iq,2013,16,6
iq,2013,17,6
iq,2013,18,6
iq,2013,19,6
iq,2013,20,6
iq,2013,21,6
iq,2013,22,6
iq,2013,23,6
iq,2013,24,6
iq,2013,25,6
iq,2013,26,6
